,clouds,humidity,temp,type,visibility,windSpeed,weatherCond_Clear,weatherCond_Clouds,weatherCond_Fog,weatherCond_Haze,weatherCond_Rain,weatherCond_Smoke,weatherCond_Snow,weatherCond_Thunderstorm
A3051B47-6B83-4D23-9D3D-2386646702A2,90,88,65.0,1,10.0,4.0,0,1,0,0,0,0,0,0
10E4307E-7EC2-45F0-84A3-E34CCC44A638,75,61,80.0,0,10.0,9.0,0,1,0,0,0,0,0,0
53BD4AE5-CAD6-4706-8959-873CA7D50CCA,90,93,65.0,1,0.0,3.0,0,1,0,0,0,0,0,0
D8E97E52-955E-45BB-87E8-C7DA272C7432,1,71,49.0,1,10.0,3.0,0,1,0,0,0,0,0,0
FCF63DE9-F8CD-419D-9BB9-9AA04A720B00,1,100,66.0,1,2.0,1.0,1,0,0,0,0,0,0,0
B13B4FE6-9A84-4FEA-B0F7-335C61620597,40,67,61.0,0,20.0,9.0,0,0,0,0,1,0,0,0
A319DCFA-5386-4A28-8C83-8A4DB79C9FD6,40,59,90.0,0,10.0,9.0,0,0,0,0,0,0,0,1
02B77483-DBB2-42E8-A949-3F5F2A436F22,1,69,73.0,1,10.0,8.0,1,0,0,0,0,0,0,0
1CAB7C8B-2CA7-430E-9B8A-F940D667AACF,20,64,71.0,0,10.0,4.0,0,1,0,0,0,0,0,0
258B5485-812C-4EA4-9389-5EDEB13312A4,75,88,76.0,0,10.0,3.0,0,0,0,1,0,0,0,0
905A696F-E73A-4DF0-8E86-19B120DC2EE7,20,56,70.0,0,10.0,9.0,0,1,0,0,0,0,0,0
99571BC1-E853-475C-904F-E49576962E80,75,83,69.0,1,9.0,5.0,0,0,0,0,1,0,0,0
492C5480-471F-4F93-91B6-5019E899EA0B,75,94,72.0,0,7.0,2.0,0,0,0,0,1,0,0,0
C87E7AE9-15E3-4E17-89A7-E81EFBE053DB,75,93,43.0,1,1.0,3.0,0,0,0,0,1,0,0,0
8AB3350D-A22E-4BED-9565-DABCC72D9FAF,75,65,76.0,0,10.0,9.0,0,1,0,0,0,0,0,0
C8164FB1-DFA9-4DD0-88F9-CEBF156FCF38,40,40,72.0,0,10.0,5.0,0,1,0,0,0,0,0,0
305E1814-AFEE-446B-A7C4-39806CE9671D,90,96,68.0,1,10.0,5.0,0,0,0,0,1,0,0,0
9796FA8F-B60C-4BBD-8E94-5FEC058F8F7F,92,95,60.0,1,0.0,2.0,0,1,0,0,0,0,0,0
27E9D393-CB21-4D52-BDB4-FE0920A618D8,90,45,63.0,0,10.0,13.0,0,1,0,0,0,0,0,0
B7E80436-C647-4C53-94DC-676C17B8BD4F,1,26,66.0,1,10.0,5.0,1,0,0,0,0,0,0,0
7D1A7A98-0FB6-465E-9D00-7C0F387E8952,75,50,33.0,1,9.0,12.0,1,0,0,0,0,0,0,0
68F4BF4B-11B8-485D-AC58-3F131C14F527,20,41,76.0,0,10.0,9.0,0,1,0,0,0,0,0,0
E26D6FEF-D322-4D04-BED4-55FA6A89E0A4,90,93,57.0,1,3.0,8.0,0,0,0,0,1,0,0,0
2C74454D-280F-41FD-B815-C452BEE9A330,75,58,81.0,1,10.0,8.0,1,0,0,0,0,0,0,0
66CE37DA-11EA-486B-9633-59512856569A,20,100,77.0,0,6.0,3.0,0,0,1,0,0,0,0,0
A30E41C8-39DB-4E36-A1C2-FF161E6496EC,20,88,66.0,0,10.0,5.0,0,1,0,0,0,0,0,0
F2EB16F2-9D87-475B-AA9C-41E210C0F57B,90,100,56.0,1,3.0,3.0,0,1,0,0,0,0,0,0
1B9DEEC8-F84D-4914-A202-4012CA1AF82E,1,51,83.0,0,10.0,9.0,0,0,0,0,1,0,0,0
615C478C-774C-4255-A39D-5629DFE43311,1,76,56.0,1,10.0,3.0,1,0,0,0,0,0,0,0
C36D9888-3CFC-49EC-BDB9-D6474E1B28A9,75,14,87.0,0,10.0,20.0,0,1,0,0,0,0,0,0
7C4285DD-3D65-4030-B40F-F238C5D4657A,1,65,44.0,1,10.0,5.0,1,0,0,0,0,0,0,0
81d178e0-c176-11e7-9981-bfb7b384f71e,1,46,50.0,1,10.0,7.0,1,0,0,0,0,0,0,0
838d0b10-6ad0-11e7-908f-4b064f587a76,1,87,56.0,0,10.0,6.0,0,1,0,0,0,0,0,0
0230E916-2DDC-4721-AC51-441FD7A60F39,90,100,56.0,1,3.0,3.0,0,1,0,0,0,0,0,0
72d88550-3f56-11e8-bade-6f4fdb9ae9d9,1,27,78.0,0,10.0,13.0,1,0,0,0,0,0,0,0
2A429A89-2491-4082-9622-D06E370D091A,20,46,75.0,0,10.0,11.0,0,1,0,0,0,0,0,0
6BD45ED7-0000-4B71-84CD-DFADEED22B16,90,89,60.0,1,6.0,5.0,0,0,0,0,1,0,0,0
4809FB87-BEC6-48C6-AD20-041CCEE64B49,1,26,56.0,1,10.0,12.0,1,0,0,0,0,0,0,0
19ABE3BD-BA48-4000-985D-BD670F93EFAF,1,31,90.0,1,10.0,9.0,0,1,0,0,0,0,0,0
0F40BCD2-E92E-4742-9F72-5FBF2D774481,20,50,68.0,1,10.0,13.0,0,1,0,0,0,0,0,0
DC35056C-C398-4949-AA6C-BFE4BCD24121,1,78,77.0,0,10.0,4.0,0,0,0,0,1,0,0,0
1676D99B-FC5C-4771-8C66-52E848B5F0B3,90,53,69.0,1,10.0,5.0,0,1,0,0,0,0,0,0
ECD55B48-F4BA-4749-ACB9-D08A842EDC2C,75,74,81.0,0,10.0,4.0,0,0,0,0,1,0,0,0
87e43cf0-f609-11e7-b16f-115381e4fd76,1,85,19.0,1,10.0,3.0,1,0,0,0,0,0,0,0
D38D0C9F-3863-445D-A7D2-5807208D4531,90,93,57.0,1,4.0,3.0,0,0,0,0,1,0,0,0
BB55A473-B5CC-44EC-ABBD-70998CF37D9C,75,14,87.0,0,10.0,20.0,0,1,0,0,0,0,0,0
673D1E89-CC5E-4214-85E3-172329D209EF,1,78,74.0,0,10.0,3.0,0,0,0,0,1,0,0,0
A4E5723F-7AD0-48E6-9F1A-E13A23F8810A,75,83,80.0,1,7.0,10.0,0,1,0,0,0,0,0,0
6774D2D4-2AF5-4A3E-A597-E8E26858C708,1,43,67.0,0,10.0,6.0,1,0,0,0,0,0,0,0
C69532FE-0F0D-424D-960D-5E0101724359,90,100,61.0,0,1.0,3.0,0,0,0,0,1,0,0,0
8194B26D-54C6-4CB8-A6FF-8B1B55AB8613,90,77,67.0,1,7.0,7.0,0,0,0,0,1,0,0,0
33E1EA17-7CD3-4744-835E-F592B8C34004,90,93,62.0,1,10.0,4.0,0,0,0,0,1,0,0,0
0E8DE438-6A94-4AE6-A61F-FBC044C16284,1,45,84.0,0,10.0,13.0,0,0,0,0,0,1,0,0
C5BBEC9A-805F-4691-850C-F078E79E384F,40,84,72.0,1,10.0,5.0,0,0,0,0,1,0,0,0
B3026E08-0066-43B0-8732-00836BD2BBC7,75,14,87.0,0,10.0,20.0,0,1,0,0,0,0,0,0
ad7c5b70-ddca-11e7-945a-d76d3781ada1,1,59,34.0,1,10.0,9.0,0,1,0,0,0,0,0,0
1DC4BEF2-664B-45F7-B6A5-2C6B51B41FEF,75,76,50.0,0,10.0,6.0,0,0,0,0,1,0,0,0
EDEE9208-A97E-4A5E-B3EB-0F192911A7C2,75,88,71.0,0,10.0,3.0,0,0,1,0,0,0,0,0
ACDC3A44-98D2-47CA-A0E5-04E899BCEDB3,90,81,52.0,0,10.0,6.0,0,0,0,0,1,0,0,0
8974C50B-D95D-4AF3-AD24-08ACC596E7FF,75,100,65.0,0,10.0,3.0,0,1,0,0,0,0,0,0
729EF3FA-2BBD-4CA4-9A0B-6AF2668FB267,1,88,74.0,0,10.0,3.0,0,0,0,0,1,0,0,0
2B27C21D-AADE-4E37-8942-2A5C68720A0D,90,100,69.0,0,2.0,3.0,0,0,0,0,1,0,0,0
23672B38-81FD-4FEA-8C75-68D0E59E89DC,75,93,51.0,1,8.0,12.0,0,0,0,0,1,0,0,0
55D67E58-555C-43D6-AAB4-B1A478EC1DCE,90,96,69.0,1,0.0,2.0,0,0,0,0,1,0,0,0
E9A2A4D8-4605-48EF-B3E3-E3887F781EA0,90,90,71.0,1,10.0,3.0,0,0,0,0,1,0,0,0
78353461-8A33-4E33-83AD-5EF9556F96D3,40,45,45.0,1,10.0,17.0,1,0,0,0,0,0,0,0
d5030160-56db-11e7-8cfd-b73548e46803,20,44,80.0,1,10.0,6.0,0,1,0,0,0,0,0,0
8135D5CC-52C0-4AD8-8ECB-F1D7B28156AC,20,63,59.0,1,10.0,5.0,0,1,0,0,0,0,0,0
6E437CFC-581F-4397-BD53-97E15F1F4538,1,39,81.0,0,10.0,4.0,1,0,0,0,0,0,0,0
D420E8A3-1EA3-48F5-9EAA-EE955CBFA16C,1,47,81.0,1,10.0,6.0,1,0,0,0,0,0,0,0
C16F1D68-D49F-4A7E-AC66-98B1348DF6CC,1,51,83.0,0,10.0,9.0,0,0,0,0,1,0,0,0
0002422D-0E64-4C5D-AE91-1C5E162C95B2,90,93,68.0,1,1.0,4.0,0,0,0,0,1,0,0,0
A9994870-BCB6-4785-9095-32D7A20E136B,1,68,75.0,0,10.0,2.0,1,0,0,0,0,0,0,0
ABCB00D6-2DE6-4F72-8808-8A61B6B53F5F,90,100,71.0,0,0.0,2.0,0,0,1,0,0,0,0,0
467317B5-A158-4831-99A7-08AA505E04B5,1,100,31.0,1,3.0,5.0,0,1,0,0,0,0,0,0
F23C419A-80CB-4BCE-A5B1-93C2DBB9708D,90,81,53.0,1,8.0,8.0,0,0,0,0,1,0,0,0
B601D729-5362-43F6-9802-2C5C889B98CD,40,59,90.0,1,10.0,9.0,0,0,0,0,0,0,0,1
8575BFB6-9CA6-4D0E-8405-5099766A6C7C,90,81,51.0,1,10.0,3.0,0,0,0,0,1,0,0,0
c1a03050-4804-11e8-9acf-21f8f0f4df92,20,44,61.0,0,10.0,9.0,0,1,0,0,0,0,0,0
0A7AAD40-E2E0-48D4-A59D-C435744663BD,20,35,73.0,0,10.0,5.0,0,1,0,0,0,0,0,0
900F404C-3835-41B2-85AD-306C3D4E1DD8,90,70,41.0,1,10.0,14.0,0,0,0,0,1,0,0,0
FE861E86-0FFF-4943-A646-EBB4AC502F59,75,83,82.0,0,10.0,12.0,0,1,0,0,0,0,0,0
555448A2-7449-40CF-A441-9E8825A0BB6B,1,36,74.0,0,10.0,4.0,1,0,0,0,0,0,0,0
2481a8c0-2479-11e8-8ad2-33da2d7e6711,90,51,35.0,1,10.0,17.0,0,1,0,0,0,0,0,0
7770125B-DEFE-4594-9E45-3522D8AE852A,90,96,55.0,1,4.0,9.0,0,0,0,0,1,0,0,0
E2125D93-B18C-4F1E-AC51-D1F76A803DBD,1,51,83.0,0,10.0,9.0,0,0,0,0,1,0,0,0
